city,variable,month,n_samples,winning_family,loglik,aic,bic,ks_p,passes_ks_05,selection_note
Baixa_Grande_do_Ribeiro,pr,1,618,lognorm_wet,-1997.1741,3998.3483,4007.2013,0.1647,True,
Baixa_Grande_do_Ribeiro,pr,2,568,lognorm_wet,-1740.6491,3485.2983,3493.9825,0.4661,True,
Baixa_Grande_do_Ribeiro,pr,3,609,lognorm_wet,-1851.8943,3707.7887,3716.6123,0.1615,True,
Baixa_Grande_do_Ribeiro,pr,4,447,lognorm_wet,-1301.8212,2607.6424,2615.8475,0.4561,True,
Baixa_Grande_do_Ribeiro,pr,5,216,lognorm_wet,-596.7585,1197.5171,1204.2676,0.1203,True,
Baixa_Grande_do_Ribeiro,pr,6,28,lognorm_wet,-64.2351,132.4703,135.1347,0.5669,True,
Baixa_Grande_do_Ribeiro,pr,7,0,FAILED,,,,,False,no valid candidates
Baixa_Grande_do_Ribeiro,pr,8,10,lognorm_wet,-16.2831,36.5663,37.1715,0.5956,True,Delta_AIC < 2 vs gamma_wet (parsimony preserved)
Baixa_Grande_do_Ribeiro,pr,9,80,lognorm_wet,-220.1979,444.3958,449.1599,0.5881,True,
Baixa_Grande_do_Ribeiro,pr,10,243,lognorm_wet,-700.5311,1405.0621,1412.0482,0.2423,True,
Baixa_Grande_do_Ribeiro,pr,11,411,lognorm_wet,-1269.7418,2543.4835,2551.5207,0.2778,True,
Baixa_Grande_do_Ribeiro,pr,12,488,lognorm_wet,-1523.3709,3050.7418,3059.1224,0.1221,True,
Baixa_Grande_do_Ribeiro,ETo,1,930,norm,-1265.1385,2534.2770,2543.9473,0.0536,True,
Baixa_Grande_do_Ribeiro,ETo,2,848,norm,-1094.3899,2192.7798,2202.2656,0.1749,True,
Baixa_Grande_do_Ribeiro,ETo,3,930,norm,-1078.2391,2160.4782,2170.1486,0.0275,False,
Baixa_Grande_do_Ribeiro,ETo,4,900,norm,-995.7536,1995.5072,2005.1120,0.0001,False,
Baixa_Grande_do_Ribeiro,ETo,5,930,norm,-840.4119,1684.8239,1694.4942,0.0000,False,
Baixa_Grande_do_Ribeiro,ETo,6,900,norm,-404.0047,812.0094,821.6142,0.0010,False,
Baixa_Grande_do_Ribeiro,ETo,7,930,norm,-511.9058,1027.8116,1037.4820,0.1108,True,
Baixa_Grande_do_Ribeiro,ETo,8,930,norm,-641.8117,1287.6234,1297.2938,0.1505,True,
Baixa_Grande_do_Ribeiro,ETo,9,900,norm,-1018.5020,2041.0040,2050.6088,0.0000,False,
Baixa_Grande_do_Ribeiro,ETo,10,930,norm,-1411.4932,2826.9864,2836.6567,0.0001,False,
Baixa_Grande_do_Ribeiro,ETo,11,900,norm,-1389.0612,2782.1224,2791.7272,0.0043,False,
Baixa_Grande_do_Ribeiro,ETo,12,930,norm,-1346.3731,2696.7462,2706.4165,0.0101,False,
Baixa_Grande_do_Ribeiro,Tmax,1,930,skewnorm,-1979.5265,3965.0529,3979.5585,0.6991,True,
Baixa_Grande_do_Ribeiro,Tmax,2,848,norm,-1736.3645,3476.7289,3486.2147,0.7594,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Baixa_Grande_do_Ribeiro,Tmax,3,930,skewnorm,-1758.2432,3522.4864,3536.9919,0.9785,True,
Baixa_Grande_do_Ribeiro,Tmax,4,900,skewnorm,-1717.4916,3440.9831,3455.3903,0.3312,True,
Baixa_Grande_do_Ribeiro,Tmax,5,930,skewnorm,-1679.6425,3365.2851,3379.7906,0.9068,True,
Baixa_Grande_do_Ribeiro,Tmax,6,900,skewnorm,-1304.7936,2615.5871,2629.9943,0.9194,True,
Baixa_Grande_do_Ribeiro,Tmax,7,930,skewnorm,-1431.5183,2869.0367,2883.5422,0.5589,True,
Baixa_Grande_do_Ribeiro,Tmax,8,930,skewnorm,-1522.4483,3050.8965,3065.4021,0.6928,True,Delta_AIC < 2 vs norm (parsimony preserved)
Baixa_Grande_do_Ribeiro,Tmax,9,900,skewnorm,-1669.8618,3345.7237,3360.1309,0.0214,False,
Baixa_Grande_do_Ribeiro,Tmax,10,930,skewnorm,-2116.6929,4239.3858,4253.8913,0.2123,True,
Baixa_Grande_do_Ribeiro,Tmax,11,900,skewnorm,-2131.3752,4268.7503,4283.1575,0.1522,True,
Baixa_Grande_do_Ribeiro,Tmax,12,930,skewnorm,-2119.9945,4245.9889,4260.4945,0.4869,True,
Baixa_Grande_do_Ribeiro,Tmin,1,930,norm,-1133.4440,2270.8880,2280.5584,0.9077,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Baixa_Grande_do_Ribeiro,Tmin,2,848,norm,-933.8199,1871.6399,1881.1256,0.9560,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Baixa_Grande_do_Ribeiro,Tmin,3,930,skewnorm,-1041.1043,2088.2086,2102.7142,0.9612,True,
Baixa_Grande_do_Ribeiro,Tmin,4,900,norm,-1083.0404,2170.0807,2179.6855,0.7869,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Baixa_Grande_do_Ribeiro,Tmin,5,930,skewnorm,-1380.0840,2766.1681,2780.6736,0.6228,True,
Baixa_Grande_do_Ribeiro,Tmin,6,900,skewnorm,-1622.3496,3250.6993,3265.1065,0.7736,True,
Baixa_Grande_do_Ribeiro,Tmin,7,930,skewnorm,-1646.0993,3298.1986,3312.7042,0.9786,True,Delta_AIC < 2 vs norm (parsimony preserved)
Baixa_Grande_do_Ribeiro,Tmin,8,930,skewnorm,-1694.4150,3394.8300,3409.3355,0.3418,True,Delta_AIC < 2 vs norm (parsimony preserved)
Baixa_Grande_do_Ribeiro,Tmin,9,900,skewnorm,-1552.4776,3110.9552,3125.3624,0.9803,True,
Baixa_Grande_do_Ribeiro,Tmin,10,930,norm,-1380.4242,2764.8484,2774.5188,0.9049,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Baixa_Grande_do_Ribeiro,Tmin,11,900,skewnorm,-1170.1444,2346.2889,2360.6961,0.8852,True,Delta_AIC < 2 vs norm (parsimony preserved)
Baixa_Grande_do_Ribeiro,Tmin,12,930,skewnorm,-1154.3918,2314.7837,2329.2892,0.3803,True,
Baixa_Grande_do_Ribeiro,RH,1,930,beta_rescaled,257.8068,-511.6136,-501.9432,0.0966,True,
Baixa_Grande_do_Ribeiro,RH,2,848,beta_rescaled,338.3414,-672.6828,-663.1970,0.0016,False,
Baixa_Grande_do_Ribeiro,RH,3,930,beta_rescaled,396.7457,-789.4915,-779.8211,0.0050,False,
Baixa_Grande_do_Ribeiro,RH,4,900,beta_rescaled,155.8668,-307.7337,-298.1289,0.2874,True,
Baixa_Grande_do_Ribeiro,RH,5,930,beta_rescaled,222.7830,-441.5661,-431.8957,0.0000,False,
Baixa_Grande_do_Ribeiro,RH,6,900,beta_rescaled,289.8576,-575.7153,-566.1105,0.0164,False,
Baixa_Grande_do_Ribeiro,RH,7,930,beta_rescaled,454.3274,-904.6548,-894.9844,0.0154,False,
Baixa_Grande_do_Ribeiro,RH,8,930,beta_rescaled,356.2026,-708.4052,-698.7348,0.0115,False,
Baixa_Grande_do_Ribeiro,RH,9,900,beta_rescaled,449.2157,-894.4315,-884.8267,0.0026,False,
Baixa_Grande_do_Ribeiro,RH,10,930,beta_rescaled,184.4167,-364.8333,-355.1630,0.0035,False,
Baixa_Grande_do_Ribeiro,RH,11,900,beta_rescaled,194.7632,-385.5264,-375.9216,0.7260,True,
Baixa_Grande_do_Ribeiro,RH,12,930,beta_rescaled,224.2103,-444.4207,-434.7503,0.4966,True,
Baixa_Grande_do_Ribeiro,Rs,1,930,norm,-2754.4860,5512.9721,5522.6424,0.0851,True,
Baixa_Grande_do_Ribeiro,Rs,2,848,norm,-2455.7559,4915.5118,4924.9975,0.2162,True,
Baixa_Grande_do_Ribeiro,Rs,3,930,norm,-2580.8086,5165.6171,5175.2875,0.0650,True,
Baixa_Grande_do_Ribeiro,Rs,4,900,norm,-2468.6267,4941.2535,4950.8583,0.0001,False,
Baixa_Grande_do_Ribeiro,Rs,5,930,norm,-2363.3821,4730.7642,4740.4346,0.0000,False,
Baixa_Grande_do_Ribeiro,Rs,6,900,norm,-1764.2262,3532.4524,3542.0572,0.0000,False,
Baixa_Grande_do_Ribeiro,Rs,7,930,norm,-1622.4789,3248.9578,3258.6282,0.0000,False,
Baixa_Grande_do_Ribeiro,Rs,8,930,norm,-1727.6997,3459.3994,3469.0698,0.0000,False,
Baixa_Grande_do_Ribeiro,Rs,9,900,norm,-2253.1155,4510.2309,4519.8357,0.0000,False,
Baixa_Grande_do_Ribeiro,Rs,10,930,norm,-2720.2582,5444.5165,5454.1868,0.0000,False,
Baixa_Grande_do_Ribeiro,Rs,11,900,norm,-2746.0171,5496.0342,5505.6390,0.0034,False,
Baixa_Grande_do_Ribeiro,Rs,12,930,norm,-2786.7101,5577.4201,5587.0905,0.0056,False,
Baixa_Grande_do_Ribeiro,u2,1,930,lognorm,156.7168,-309.4336,-299.7632,0.0000,False,Delta_AIC < 2 vs gamma (parsimony preserved)
Baixa_Grande_do_Ribeiro,u2,2,848,lognorm,201.4378,-398.8756,-389.3899,0.0000,False,Delta_AIC < 2 vs gamma (parsimony preserved)
Baixa_Grande_do_Ribeiro,u2,3,930,lognorm,174.6421,-345.2842,-335.6138,0.0000,False,
Baixa_Grande_do_Ribeiro,u2,4,900,lognorm,193.1743,-382.3486,-372.7438,0.0002,False,
Baixa_Grande_do_Ribeiro,u2,5,930,lognorm,-38.0210,80.0420,89.7124,0.0010,False,
Baixa_Grande_do_Ribeiro,u2,6,900,gamma,-269.6890,543.3781,552.9828,0.0117,False,
Baixa_Grande_do_Ribeiro,u2,7,930,gamma,-333.7490,671.4980,681.1684,0.0083,False,
Baixa_Grande_do_Ribeiro,u2,8,930,lognorm,-374.4737,752.9475,762.6179,0.0140,False,Delta_AIC < 2 vs gamma (parsimony preserved)
Baixa_Grande_do_Ribeiro,u2,9,900,lognorm,-276.7895,557.5790,567.1838,0.0152,False,
Baixa_Grande_do_Ribeiro,u2,10,930,lognorm,-158.1596,320.3192,329.9896,0.0001,False,
Baixa_Grande_do_Ribeiro,u2,11,900,lognorm,46.2730,-88.5460,-78.9412,0.0071,False,
Baixa_Grande_do_Ribeiro,u2,12,930,lognorm,96.5669,-189.1338,-179.4634,0.0019,False,
Balsas,pr,1,628,lognorm_wet,-2054.9392,4113.8784,4122.7634,0.1432,True,
Balsas,pr,2,578,lognorm_wet,-1829.5907,3663.1813,3671.9005,0.2718,True,
Balsas,pr,3,625,lognorm_wet,-1969.7875,3943.5750,3952.4505,0.0922,True,
Balsas,pr,4,457,lognorm_wet,-1367.7106,2739.4212,2747.6706,0.1637,True,
Balsas,pr,5,222,lognorm_wet,-623.2888,1250.5776,1257.3830,0.2261,True,
Balsas,pr,6,34,lognorm_wet,-75.0754,154.1507,157.2034,0.7288,True,
Balsas,pr,7,12,lognorm_wet,-30.6894,65.3788,66.3486,0.7126,True,
Balsas,pr,8,14,gamma_wet,-31.0476,66.0953,67.3734,0.7664,True,Delta_AIC < 2 vs lognorm_wet (parsimony preserved)
Balsas,pr,9,80,lognorm_wet,-224.1468,452.2937,457.0578,0.4516,True,
Balsas,pr,10,283,lognorm_wet,-851.4155,1706.8310,1714.1219,0.4148,True,
Balsas,pr,11,433,lognorm_wet,-1396.5898,2797.1797,2805.3212,0.2360,True,
Balsas,pr,12,508,lognorm_wet,-1627.7586,3259.5173,3267.9783,0.2719,True,
Balsas,ETo,1,930,norm,-1225.1656,2454.3311,2464.0015,0.0340,False,
Balsas,ETo,2,848,gamma,-1062.2034,2128.4069,2137.8926,0.2084,True,
Balsas,ETo,3,930,norm,-1063.2708,2130.5415,2140.2119,0.0242,False,
Balsas,ETo,4,900,norm,-1018.6760,2041.3520,2050.9568,0.0001,False,
Balsas,ETo,5,930,norm,-903.5610,1811.1220,1820.7923,0.0000,False,
Balsas,ETo,6,900,norm,-448.5683,901.1366,910.7414,0.0000,False,
Balsas,ETo,7,930,norm,-536.5105,1077.0210,1086.6914,0.1471,True,
Balsas,ETo,8,930,norm,-645.7664,1295.5327,1305.2031,0.0441,False,
Balsas,ETo,9,900,norm,-1098.6469,2201.2937,2210.8985,0.0000,False,
Balsas,ETo,10,930,norm,-1396.7405,2797.4809,2807.1513,0.0073,False,
Balsas,ETo,11,900,norm,-1310.7441,2625.4883,2635.0931,0.0089,False,
Balsas,ETo,12,930,norm,-1282.5318,2569.0636,2578.7340,0.0033,False,
Balsas,Tmax,1,930,skewnorm,-2072.6882,4151.3763,4165.8819,0.1997,True,
Balsas,Tmax,2,848,skewnorm,-1828.5979,3663.1958,3677.4245,0.3361,True,
Balsas,Tmax,3,930,skewnorm,-1870.5527,3747.1055,3761.6110,0.1225,True,
Balsas,Tmax,4,900,skewnorm,-1842.2916,3690.5832,3704.9904,0.0186,False,
Balsas,Tmax,5,930,skewnorm,-1800.8658,3607.7316,3622.2371,0.2277,True,
Balsas,Tmax,6,900,skewnorm,-1425.5006,2857.0012,2871.4084,0.0043,False,
Balsas,Tmax,7,930,skewnorm,-1513.4464,3032.8928,3047.3983,0.0210,False,
Balsas,Tmax,8,930,skewnorm,-1598.5718,3203.1435,3217.6491,0.0214,False,
Balsas,Tmax,9,900,skewnorm,-1847.7687,3701.5375,3715.9447,0.0000,False,
Balsas,Tmax,10,930,skewnorm,-2238.8629,4483.7258,4498.2314,0.0625,True,
Balsas,Tmax,11,900,skewnorm,-2220.2350,4446.4700,4460.8772,0.1535,True,
Balsas,Tmax,12,930,skewnorm,-2209.0859,4424.1717,4438.6773,0.2804,True,
Balsas,Tmin,1,930,norm,-1389.9872,2783.9744,2793.6448,0.2493,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Balsas,Tmin,2,848,skewnorm,-1221.2073,2448.4147,2462.6433,0.0343,False,
Balsas,Tmin,3,930,norm,-1321.2074,2646.4147,2656.0851,0.0817,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Balsas,Tmin,4,900,skewnorm,-1284.6323,2575.2647,2589.6718,0.0754,True,Delta_AIC < 2 vs norm (parsimony preserved)
Balsas,Tmin,5,930,skewnorm,-1500.6402,3007.2805,3021.7860,0.1367,True,
Balsas,Tmin,6,900,skewnorm,-1768.6273,3543.2545,3557.6617,0.0971,True,
Balsas,Tmin,7,930,skewnorm,-1772.9567,3551.9135,3566.4190,0.4922,True,
Balsas,Tmin,8,930,norm,-1915.5187,3835.0373,3844.7077,0.1490,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Balsas,Tmin,9,900,skewnorm,-1728.1033,3462.2066,3476.6138,0.2187,True,
Balsas,Tmin,10,930,norm,-1656.8363,3317.6725,3327.3429,0.0735,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Balsas,Tmin,11,900,skewnorm,-1391.4858,2788.9717,2803.3788,0.2136,True,
Balsas,Tmin,12,930,skewnorm,-1430.1354,2866.2707,2880.7763,0.0066,False,
Balsas,RH,1,930,beta_rescaled,270.6651,-537.3302,-527.6598,0.0678,True,
Balsas,RH,2,848,beta_rescaled,438.9213,-873.8425,-864.3567,0.0008,False,
Balsas,RH,3,930,beta_rescaled,447.4568,-890.9135,-881.2432,0.0119,False,
Balsas,RH,4,900,beta_rescaled,251.8533,-499.7066,-490.1018,0.2937,True,
Balsas,RH,5,930,beta_rescaled,250.8954,-497.7909,-488.1205,0.0127,False,
Balsas,RH,6,900,beta_rescaled,315.1964,-626.3927,-616.7879,0.0023,False,
Balsas,RH,7,930,beta_rescaled,523.4687,-1042.9374,-1033.2670,0.0021,False,
Balsas,RH,8,930,beta_rescaled,556.8001,-1109.6001,-1099.9297,0.0237,False,
Balsas,RH,9,900,beta_rescaled,291.1533,-578.3066,-568.7018,0.0798,True,
Balsas,RH,10,930,beta_rescaled,157.2527,-310.5055,-300.8351,0.1672,True,
Balsas,RH,11,900,beta_rescaled,291.8627,-579.7254,-570.1207,0.4399,True,
Balsas,RH,12,930,beta_rescaled,342.8436,-681.6872,-672.0169,0.3781,True,
Balsas,Rs,1,930,norm,-2706.2989,5416.5979,5426.2682,0.0633,True,
Balsas,Rs,2,848,gamma,-2407.6145,4819.2290,4828.7148,0.1472,True,Delta_AIC < 2 vs norm (parsimony preserved)
Balsas,Rs,3,930,norm,-2543.0472,5090.0944,5099.7647,0.0730,True,
Balsas,Rs,4,900,norm,-2469.4966,4942.9931,4952.5979,0.0004,False,
Balsas,Rs,5,930,norm,-2413.6393,4831.2786,4840.9490,0.0000,False,
Balsas,Rs,6,900,norm,-1815.2454,3634.4908,3644.0955,0.0000,False,
Balsas,Rs,7,930,norm,-1678.8294,3361.6588,3371.3292,0.0000,False,
Balsas,Rs,8,930,norm,-1828.8643,3661.7287,3671.3991,0.0000,False,
Balsas,Rs,9,900,norm,-2382.6113,4769.2226,4778.8274,0.0000,False,
Balsas,Rs,10,930,norm,-2745.0592,5494.1185,5503.7888,0.0000,False,
Balsas,Rs,11,900,norm,-2690.5633,5385.1266,5394.7314,0.0118,False,
Balsas,Rs,12,930,norm,-2737.6574,5479.3148,5488.9851,0.0085,False,
Balsas,u2,1,930,lognorm,285.2982,-566.5964,-556.9260,0.0000,False,
Balsas,u2,2,848,lognorm,238.5444,-473.0889,-463.6031,0.0001,False,
Balsas,u2,3,930,lognorm,229.3792,-454.7585,-445.0881,0.0000,False,
Balsas,u2,4,900,lognorm,257.8339,-511.6679,-502.0631,0.0000,False,
Balsas,u2,5,930,lognorm,-10.8350,25.6700,35.3403,0.0008,False,
Balsas,u2,6,900,gamma,-229.4115,462.8230,472.4278,0.0423,False,
Balsas,u2,7,930,gamma,-298.1957,600.3915,610.0618,0.0202,False,
Balsas,u2,8,930,lognorm,-239.0240,482.0480,491.7184,0.0159,False,
Balsas,u2,9,900,lognorm,-140.1525,284.3050,293.9098,0.0114,False,
Balsas,u2,10,930,lognorm,31.7172,-59.4343,-49.7640,0.0005,False,
Balsas,u2,11,900,lognorm,202.9374,-401.8749,-392.2701,0.0001,False,
Balsas,u2,12,930,gamma,239.7624,-475.5248,-465.8544,0.0001,False,
Barreiras,pr,1,435,lognorm_wet,-1459.9432,2923.8864,2932.0371,0.3106,True,
Barreiras,pr,2,426,lognorm_wet,-1355.0913,2714.1827,2722.2916,0.3326,True,
Barreiras,pr,3,451,lognorm_wet,-1483.8300,2971.6600,2979.8829,0.3425,True,
Barreiras,pr,4,278,lognorm_wet,-822.3326,1648.6653,1655.9205,0.0637,True,
Barreiras,pr,5,85,lognorm_wet,-236.4581,476.9163,481.8016,0.4093,True,
Barreiras,pr,6,11,lognorm_wet,-27.4688,58.9376,59.7334,0.3310,True,
Barreiras,pr,7,0,FAILED,,,,,False,no valid candidates
Barreiras,pr,8,0,FAILED,,,,,False,no valid candidates
Barreiras,pr,9,60,lognorm_wet,-146.1004,296.2008,300.3894,0.6781,True,
Barreiras,pr,10,203,lognorm_wet,-644.7750,1293.5500,1300.1765,0.1245,True,
Barreiras,pr,11,427,lognorm_wet,-1484.2027,2972.4054,2980.5190,0.1123,True,
Barreiras,pr,12,452,lognorm_wet,-1569.4080,3142.8159,3151.0433,0.1393,True,
Barreiras,ETo,1,930,norm,-1371.6083,2747.2167,2756.8870,0.0000,False,
Barreiras,ETo,2,848,norm,-1198.4355,2400.8710,2410.3567,0.0000,False,
Barreiras,ETo,3,930,norm,-1202.7189,2409.4377,2419.1081,0.0003,False,
Barreiras,ETo,4,900,norm,-909.1721,1822.3441,1831.9489,0.0000,False,
Barreiras,ETo,5,930,norm,-730.9468,1465.8935,1475.5639,0.0000,False,
Barreiras,ETo,6,900,norm,-376.5044,757.0088,766.6136,0.0307,False,
Barreiras,ETo,7,930,norm,-512.2342,1028.4684,1038.1388,0.1419,True,
Barreiras,ETo,8,930,norm,-712.3493,1428.6986,1438.3689,0.0546,True,
Barreiras,ETo,9,900,norm,-1030.1175,2064.2350,2073.8398,0.0000,False,
Barreiras,ETo,10,930,norm,-1469.8135,2943.6270,2953.2974,0.0000,False,
Barreiras,ETo,11,900,norm,-1532.3616,3068.7232,3078.3280,0.0007,False,
Barreiras,ETo,12,930,norm,-1435.2272,2874.4544,2884.1248,0.0000,False,
Barreiras,Tmax,1,930,skewnorm,-2159.2144,4324.4288,4338.9343,0.9005,True,
Barreiras,Tmax,2,848,skewnorm,-1897.8750,3801.7501,3815.9787,0.8989,True,
Barreiras,Tmax,3,930,skewnorm,-2044.9795,4095.9590,4110.4645,0.8209,True,
Barreiras,Tmax,4,900,skewnorm,-1889.7648,3785.5297,3799.9368,0.0383,False,
Barreiras,Tmax,5,930,skewnorm,-1902.4206,3810.8413,3825.3468,0.0843,True,
Barreiras,Tmax,6,900,skewnorm,-1653.1483,3312.2967,3326.7039,0.1843,True,
Barreiras,Tmax,7,930,skewnorm,-1755.3186,3516.6373,3531.1428,0.3612,True,
Barreiras,Tmax,8,930,skewnorm,-1857.3431,3720.6863,3735.1918,0.0756,True,
Barreiras,Tmax,9,900,skewnorm,-1879.2818,3764.5636,3778.9708,0.1554,True,
Barreiras,Tmax,10,930,skewnorm,-2131.3024,4268.6047,4283.1103,0.0014,False,
Barreiras,Tmax,11,900,skewnorm,-2365.6598,4737.3196,4751.7268,0.2156,True,
Barreiras,Tmax,12,930,skewnorm,-2262.3937,4530.7875,4545.2930,0.9598,True,
Barreiras,Tmin,1,930,skewnorm,-1503.8412,3013.6825,3028.1880,0.5345,True,
Barreiras,Tmin,2,848,skewnorm,-1257.0037,2520.0074,2534.2361,0.8704,True,
Barreiras,Tmin,3,930,skewnorm,-1381.3846,2768.7692,2783.2747,0.3170,True,
