city,variable,month,n_samples,winning_family,loglik,aic,bic,ks_p,passes_ks_05,selection_note
Luis_Eduardo_Magalhaes,Tmin,4,900,skewnorm,-1406.7731,2819.5462,2833.9534,0.0618,True,
Luis_Eduardo_Magalhaes,Tmin,5,930,skewnorm,-1854.4875,3714.9749,3729.4805,0.6830,True,
Luis_Eduardo_Magalhaes,Tmin,6,900,skewnorm,-1836.1137,3678.2274,3692.6346,0.9985,True,
Luis_Eduardo_Magalhaes,Tmin,7,930,norm,-1917.5219,3839.0438,3848.7142,0.5057,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Luis_Eduardo_Magalhaes,Tmin,8,930,norm,-1996.8720,3997.7439,4007.4143,0.8761,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Luis_Eduardo_Magalhaes,Tmin,9,900,skewnorm,-2021.3928,4048.7857,4063.1929,0.4220,True,
Luis_Eduardo_Magalhaes,Tmin,10,930,skewnorm,-1609.9903,3225.9806,3240.4862,0.4560,True,
Luis_Eduardo_Magalhaes,Tmin,11,900,skewnorm,-1311.7090,2629.4181,2643.8253,0.0861,True,Delta_AIC < 2 vs norm (parsimony preserved)
Luis_Eduardo_Magalhaes,Tmin,12,930,skewnorm,-1239.3042,2484.6084,2499.1140,0.2483,True,
Luis_Eduardo_Magalhaes,RH,1,930,beta_rescaled,302.3642,-600.7284,-591.0580,0.6521,True,
Luis_Eduardo_Magalhaes,RH,2,848,beta_rescaled,208.9747,-413.9494,-404.4636,0.0010,False,
Luis_Eduardo_Magalhaes,RH,3,930,beta_rescaled,110.3742,-216.7483,-207.0780,0.0002,False,
Luis_Eduardo_Magalhaes,RH,4,900,beta_rescaled,219.7739,-435.5478,-425.9430,0.1727,True,
Luis_Eduardo_Magalhaes,RH,5,930,beta_rescaled,249.1493,-494.2987,-484.6283,0.0001,False,
Luis_Eduardo_Magalhaes,RH,6,900,beta_rescaled,535.1331,-1066.2662,-1056.6614,0.0047,False,
Luis_Eduardo_Magalhaes,RH,7,930,beta_rescaled,426.0715,-848.1431,-838.4727,0.2547,True,
Luis_Eduardo_Magalhaes,RH,8,930,beta_rescaled,497.6639,-991.3278,-981.6574,0.0001,False,
Luis_Eduardo_Magalhaes,RH,9,900,beta_rescaled,452.0412,-900.0823,-890.4775,0.0000,False,
Luis_Eduardo_Magalhaes,RH,10,930,beta_rescaled,127.5984,-251.1968,-241.5264,0.0002,False,
Luis_Eduardo_Magalhaes,RH,11,900,beta_rescaled,158.0003,-312.0006,-302.3958,0.0020,False,
Luis_Eduardo_Magalhaes,RH,12,930,beta_rescaled,185.7912,-367.5824,-357.9120,0.0043,False,
Luis_Eduardo_Magalhaes,Rs,1,930,norm,-2818.6191,5641.2383,5650.9087,0.0005,False,
Luis_Eduardo_Magalhaes,Rs,2,848,norm,-2536.6872,5077.3744,5086.8602,0.0014,False,
Luis_Eduardo_Magalhaes,Rs,3,930,norm,-2649.8212,5303.6423,5313.3127,0.0005,False,
Luis_Eduardo_Magalhaes,Rs,4,900,norm,-2378.8742,4761.7484,4771.3531,0.0000,False,
Luis_Eduardo_Magalhaes,Rs,5,930,norm,-2224.4944,4452.9888,4462.6592,0.0000,False,
Luis_Eduardo_Magalhaes,Rs,6,900,norm,-1739.1803,3482.3606,3491.9654,0.0000,False,
Luis_Eduardo_Magalhaes,Rs,7,930,norm,-1690.2191,3384.4382,3394.1086,0.0000,False,
Luis_Eduardo_Magalhaes,Rs,8,930,norm,-1893.6098,3791.2197,3800.8900,0.0000,False,
Luis_Eduardo_Magalhaes,Rs,9,900,norm,-2321.8228,4647.6456,4657.2504,0.0000,False,
Luis_Eduardo_Magalhaes,Rs,10,930,norm,-2718.8311,5441.6622,5451.3326,0.0000,False,
Luis_Eduardo_Magalhaes,Rs,11,900,norm,-2775.4834,5554.9667,5564.5715,0.0016,False,
Luis_Eduardo_Magalhaes,Rs,12,930,norm,-2857.8705,5719.7410,5729.4113,0.0018,False,
Luis_Eduardo_Magalhaes,u2,1,930,weibull_min,-235.1939,474.3879,484.0582,0.0002,False,
Luis_Eduardo_Magalhaes,u2,2,848,weibull_min,-214.9264,433.8529,443.3387,0.0001,False,
Luis_Eduardo_Magalhaes,u2,3,0,FAILED,,,,,False,no valid candidates
Luis_Eduardo_Magalhaes,u2,4,900,gamma,-314.0888,632.1776,641.7824,0.0161,False,
Luis_Eduardo_Magalhaes,u2,5,930,gamma,-480.9188,965.8375,975.5079,0.1031,True,
Luis_Eduardo_Magalhaes,u2,6,900,gamma,-561.5015,1127.0031,1136.6078,0.0096,False,
Luis_Eduardo_Magalhaes,u2,7,930,weibull_min,-678.1043,1360.2085,1369.8789,0.0172,False,
Luis_Eduardo_Magalhaes,u2,8,930,gamma,-660.0703,1324.1405,1333.8109,0.0163,False,
Luis_Eduardo_Magalhaes,u2,9,900,gamma,-664.8842,1333.7685,1343.3733,0.0534,True,
Luis_Eduardo_Magalhaes,u2,10,930,gamma,-591.7627,1187.5254,1197.1958,0.1015,True,
Luis_Eduardo_Magalhaes,u2,11,900,gamma,-377.0403,758.0806,767.6853,0.0078,False,
Luis_Eduardo_Magalhaes,u2,12,930,gamma,-279.8508,563.7016,573.3720,0.0009,False,
Tasso_Fragoso,pr,1,700,lognorm_wet,-2261.8739,4527.7478,4536.8500,0.1461,True,
Tasso_Fragoso,pr,2,647,lognorm_wet,-2031.2556,4066.5113,4075.4560,0.2655,True,
Tasso_Fragoso,pr,3,706,lognorm_wet,-2172.1307,4348.2614,4357.3806,0.4968,True,
Tasso_Fragoso,pr,4,486,lognorm_wet,-1446.5431,2897.0862,2905.4587,0.4750,True,
Tasso_Fragoso,pr,5,236,lognorm_wet,-624.2832,1252.5664,1259.4941,0.2753,True,
Tasso_Fragoso,pr,6,32,lognorm_wet,-65.5188,135.0375,137.9690,0.8520,True,
Tasso_Fragoso,pr,7,11,lognorm_wet,-20.1153,44.2306,45.0264,0.8856,True,Delta_AIC < 2 vs gamma_wet (parsimony preserved)
Tasso_Fragoso,pr,8,11,lognorm_wet,-20.9217,45.8434,46.6392,0.9608,True,Delta_AIC < 2 vs gamma_wet (parsimony preserved)
Tasso_Fragoso,pr,9,104,lognorm_wet,-267.3223,538.6446,543.9333,0.5098,True,
Tasso_Fragoso,pr,10,305,lognorm_wet,-890.1231,1784.2461,1791.6868,0.0673,True,
Tasso_Fragoso,pr,11,517,lognorm_wet,-1579.7636,3163.5273,3172.0234,0.3491,True,
Tasso_Fragoso,pr,12,601,lognorm_wet,-1869.3089,3742.6179,3751.4151,0.3810,True,
Tasso_Fragoso,ETo,1,930,norm,-1281.3510,2566.7019,2576.3723,0.0581,True,
Tasso_Fragoso,ETo,2,848,norm,-1119.8705,2243.7410,2253.2267,0.0950,True,Delta_AIC < 2 vs gamma (parsimony preserved)
Tasso_Fragoso,ETo,3,930,norm,-1117.0089,2238.0177,2247.6881,0.0257,False,
Tasso_Fragoso,ETo,4,900,norm,-1025.5202,2055.0405,2064.6453,0.0000,False,
Tasso_Fragoso,ETo,5,930,norm,-850.6984,1705.3969,1715.0673,0.0000,False,
Tasso_Fragoso,ETo,6,900,norm,-376.2931,756.5862,766.1910,0.0090,False,
Tasso_Fragoso,ETo,7,930,norm,-506.8332,1017.6664,1027.3368,0.0324,False,
Tasso_Fragoso,ETo,8,930,norm,-678.4972,1360.9944,1370.6648,0.0455,False,
Tasso_Fragoso,ETo,9,900,norm,-1083.3213,2170.6425,2180.2473,0.0000,False,
Tasso_Fragoso,ETo,10,930,norm,-1446.1473,2896.2946,2905.9650,0.0008,False,
Tasso_Fragoso,ETo,11,900,norm,-1398.8258,2801.6516,2811.2564,0.0023,False,
Tasso_Fragoso,ETo,12,930,norm,-1354.6847,2713.3694,2723.0398,0.0112,False,
Tasso_Fragoso,Tmax,1,930,skewnorm,-1959.9308,3925.8617,3940.3672,0.9221,True,
Tasso_Fragoso,Tmax,2,848,skewnorm,-1758.3007,3522.6014,3536.8300,0.8760,True,
Tasso_Fragoso,Tmax,3,930,skewnorm,-1803.9045,3613.8089,3628.3145,0.6795,True,
Tasso_Fragoso,Tmax,4,900,skewnorm,-1710.2957,3426.5915,3440.9987,0.1591,True,
Tasso_Fragoso,Tmax,5,930,skewnorm,-1678.5221,3363.0442,3377.5497,0.9593,True,
Tasso_Fragoso,Tmax,6,900,skewnorm,-1283.0852,2572.1705,2586.5776,0.2131,True,
Tasso_Fragoso,Tmax,7,930,norm,-1420.6259,2845.2519,2854.9223,0.9050,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Tasso_Fragoso,Tmax,8,930,norm,-1586.6840,3177.3680,3187.0384,0.6883,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Tasso_Fragoso,Tmax,9,900,skewnorm,-1707.3543,3420.7086,3435.1158,0.0371,False,
Tasso_Fragoso,Tmax,10,930,skewnorm,-2149.1013,4304.2027,4318.7082,0.4244,True,
Tasso_Fragoso,Tmax,11,900,skewnorm,-2144.9258,4295.8516,4310.2588,0.4771,True,
Tasso_Fragoso,Tmax,12,930,skewnorm,-2093.9025,4193.8050,4208.3105,0.3728,True,
Tasso_Fragoso,Tmin,1,930,norm,-1117.0709,2238.1418,2247.8122,0.9484,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Tasso_Fragoso,Tmin,2,848,skewnorm,-966.1581,1938.3162,1952.5449,0.7088,True,
Tasso_Fragoso,Tmin,3,930,norm,-1048.2199,2100.4398,2110.1102,0.5927,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Tasso_Fragoso,Tmin,4,900,skewnorm,-1160.6211,2327.2423,2341.6495,0.3791,True,
Tasso_Fragoso,Tmin,5,930,skewnorm,-1525.4130,3056.8261,3071.3316,0.5100,True,
Tasso_Fragoso,Tmin,6,900,norm,-1732.3134,3468.6268,3478.2316,0.8481,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Tasso_Fragoso,Tmin,7,930,skewnorm,-1746.8290,3499.6579,3514.1635,0.5264,True,
Tasso_Fragoso,Tmin,8,930,skewnorm,-1811.2238,3628.4475,3642.9531,0.4197,True,
Tasso_Fragoso,Tmin,9,900,skewnorm,-1743.0576,3492.1153,3506.5224,0.9037,True,
Tasso_Fragoso,Tmin,10,930,skewnorm,-1476.1818,2958.3637,2972.8692,0.6178,True,Delta_AIC < 2 vs norm (parsimony preserved)
Tasso_Fragoso,Tmin,11,900,norm,-1194.8574,2393.7149,2403.3197,0.2245,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Tasso_Fragoso,Tmin,12,930,norm,-1075.6090,2155.2179,2164.8883,0.4812,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Tasso_Fragoso,RH,1,930,beta_rescaled,186.0970,-368.1939,-358.5236,0.0047,False,
Tasso_Fragoso,RH,2,848,beta_rescaled,276.2107,-548.4214,-538.9356,0.0005,False,
Tasso_Fragoso,RH,3,930,beta_rescaled,338.2036,-672.4071,-662.7367,0.0002,False,
Tasso_Fragoso,RH,4,900,beta_rescaled,137.1753,-270.3506,-260.7459,0.1127,True,
Tasso_Fragoso,RH,5,930,beta_rescaled,223.0357,-442.0714,-432.4010,0.0000,False,
Tasso_Fragoso,RH,6,900,beta_rescaled,374.5115,-745.0230,-735.4182,0.0110,False,
Tasso_Fragoso,RH,7,930,beta_rescaled,542.2315,-1080.4630,-1070.7926,0.0324,False,
Tasso_Fragoso,RH,8,930,beta_rescaled,613.4607,-1222.9214,-1213.2511,0.0027,False,
Tasso_Fragoso,RH,9,900,beta_rescaled,408.6203,-813.2406,-803.6358,0.0011,False,
Tasso_Fragoso,RH,10,930,beta_rescaled,166.2663,-328.5327,-318.8623,0.0009,False,
Tasso_Fragoso,RH,11,900,beta_rescaled,224.7933,-445.5866,-435.9818,0.8544,True,
Tasso_Fragoso,RH,12,930,beta_rescaled,215.5558,-427.1117,-417.4413,0.4019,True,
Tasso_Fragoso,Rs,1,930,norm,-2757.3073,5518.6146,5528.2850,0.0514,True,
Tasso_Fragoso,Rs,2,848,norm,-2463.0004,4930.0008,4939.4865,0.0692,True,
Tasso_Fragoso,Rs,3,930,norm,-2599.6056,5203.2113,5212.8816,0.0616,True,
Tasso_Fragoso,Rs,4,900,norm,-2490.5139,4985.0277,4994.6325,0.0000,False,
Tasso_Fragoso,Rs,5,930,norm,-2361.1818,4726.3635,4736.0339,0.0000,False,
Tasso_Fragoso,Rs,6,900,norm,-1712.1299,3428.2599,3437.8647,0.0000,False,
Tasso_Fragoso,Rs,7,930,norm,-1543.1899,3090.3798,3100.0502,0.0000,False,
Tasso_Fragoso,Rs,8,930,norm,-1738.2578,3480.5156,3490.1859,0.0000,False,
Tasso_Fragoso,Rs,9,900,norm,-2294.8668,4593.7335,4603.3383,0.0000,False,
Tasso_Fragoso,Rs,10,930,norm,-2734.7318,5473.4636,5483.1339,0.0000,False,
Tasso_Fragoso,Rs,11,900,norm,-2742.9695,5489.9390,5499.5437,0.0033,False,
Tasso_Fragoso,Rs,12,930,norm,-2784.4095,5572.8190,5582.4894,0.0074,False,
Tasso_Fragoso,u2,1,930,gamma,141.2997,-278.5993,-268.9289,0.0004,False,
Tasso_Fragoso,u2,2,848,lognorm,164.2599,-324.5198,-315.0340,0.0021,False,
Tasso_Fragoso,u2,3,930,lognorm,243.5472,-483.0944,-473.4241,0.0000,False,
Tasso_Fragoso,u2,4,900,lognorm,195.6871,-387.3742,-377.7694,0.0000,False,
Tasso_Fragoso,u2,5,930,gamma,-68.9136,141.8272,151.4976,0.0102,False,
Tasso_Fragoso,u2,6,900,gamma,-299.4720,602.9440,612.5488,0.0046,False,
Tasso_Fragoso,u2,7,930,gamma,-369.7476,743.4951,753.1655,0.0202,False,
Tasso_Fragoso,u2,8,930,gamma,-402.1606,808.3211,817.9915,0.0035,False,
Tasso_Fragoso,u2,9,900,lognorm,-319.5298,643.0596,652.6644,0.0083,False,
Tasso_Fragoso,u2,10,930,lognorm,-203.5961,411.1922,420.8626,0.0013,False,
Tasso_Fragoso,u2,11,900,gamma,-4.6653,13.3307,22.9355,0.0006,False,
Tasso_Fragoso,u2,12,930,gamma,22.2261,-40.4522,-30.7818,0.0015,False,
Urucui,pr,1,543,lognorm_wet,-1746.9016,3497.8032,3506.3974,0.1091,True,
Urucui,pr,2,496,lognorm_wet,-1576.2418,3156.4836,3164.8968,0.1811,True,
Urucui,pr,3,562,lognorm_wet,-1747.2809,3498.5619,3507.2249,0.1664,True,
Urucui,pr,4,403,lognorm_wet,-1215.6358,2435.2716,2443.2695,0.0678,True,
Urucui,pr,5,186,lognorm_wet,-518.7228,1041.4455,1047.8970,0.2501,True,
Urucui,pr,6,26,lognorm_wet,-63.6186,131.2372,133.7534,0.3715,True,
Urucui,pr,7,12,lognorm_wet,-32.7077,69.4154,70.3853,0.6607,True,
Urucui,pr,8,0,FAILED,,,,,False,no valid candidates
Urucui,pr,9,50,lognorm_wet,-150.1392,304.2785,308.1025,0.3861,True,
Urucui,pr,10,210,lognorm_wet,-641.5169,1287.0338,1293.7280,0.4190,True,
Urucui,pr,11,380,lognorm_wet,-1208.6703,2421.3406,2429.2209,0.0889,True,
Urucui,pr,12,429,lognorm_wet,-1342.7772,2689.5543,2697.6772,0.1798,True,
Urucui,ETo,1,930,norm,-1240.8711,2485.7422,2495.4126,0.1390,True,
Urucui,ETo,2,848,norm,-1064.0622,2132.1243,2141.6101,0.2733,True,
Urucui,ETo,3,930,norm,-1051.3737,2106.7475,2116.4178,0.0029,False,
Urucui,ETo,4,900,norm,-980.5502,1965.1003,1974.7051,0.0000,False,
Urucui,ETo,5,930,norm,-858.8677,1721.7354,1731.4057,0.0000,False,
Urucui,ETo,6,900,norm,-567.8909,1139.7819,1149.3867,0.0073,False,
Urucui,ETo,7,930,norm,-709.9546,1423.9092,1433.5796,0.1659,True,
Urucui,ETo,8,930,norm,-769.1856,1542.3711,1552.0415,0.0332,False,
Urucui,ETo,9,900,norm,-1048.5332,2101.0663,2110.6711,0.0002,False,
Urucui,ETo,10,930,norm,-1408.3473,2820.6945,2830.3649,0.0002,False,
Urucui,ETo,11,900,norm,-1385.7118,2775.4235,2785.0283,0.0002,False,
Urucui,ETo,12,930,norm,-1338.1255,2680.2511,2689.9215,0.0275,False,
Urucui,Tmax,1,930,skewnorm,-2034.0666,4074.1332,4088.6388,0.9358,True,
Urucui,Tmax,2,848,skewnorm,-1742.6072,3491.2143,3505.4430,0.8023,True,Delta_AIC < 2 vs norm (parsimony preserved)
Urucui,Tmax,3,930,skewnorm,-1782.8020,3571.6040,3586.1096,0.3190,True,
Urucui,Tmax,4,900,skewnorm,-1734.3582,3474.7163,3489.1235,0.1615,True,
Urucui,Tmax,5,930,skewnorm,-1700.7613,3407.5227,3422.0282,0.6085,True,
Urucui,Tmax,6,900,skewnorm,-1451.1561,2908.3123,2922.7194,0.9882,True,
Urucui,Tmax,7,930,skewnorm,-1507.6653,3021.3306,3035.8362,0.8154,True,
Urucui,Tmax,8,930,norm,-1498.7247,3001.4494,3011.1197,0.9701,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Urucui,Tmax,9,900,skewnorm,-1635.3925,3276.7850,3291.1921,0.0697,True,
Urucui,Tmax,10,930,skewnorm,-2059.5411,4125.0822,4139.5878,0.1297,True,
Urucui,Tmax,11,900,skewnorm,-2145.5688,4297.1377,4311.5449,0.7809,True,
Urucui,Tmax,12,930,skewnorm,-2159.1222,4324.2445,4338.7500,0.2754,True,
Urucui,Tmin,1,930,norm,-1269.6204,2543.2408,2552.9112,0.9989,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Urucui,Tmin,2,848,norm,-1072.3862,2148.7724,2158.2582,0.2166,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Urucui,Tmin,3,930,skewnorm,-1167.6012,2341.2024,2355.7080,0.0247,False,
Urucui,Tmin,4,900,norm,-1148.2380,2300.4760,2310.0808,0.6249,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Urucui,Tmin,5,930,skewnorm,-1412.7435,2831.4870,2845.9926,0.6360,True,
Urucui,Tmin,6,900,skewnorm,-1636.8395,3279.6790,3294.0861,0.6513,True,
Urucui,Tmin,7,930,skewnorm,-1768.7631,3543.5263,3558.0318,0.9546,True,
Urucui,Tmin,8,930,skewnorm,-1764.5609,3535.1217,3549.6273,0.7660,True,
Urucui,Tmin,9,900,skewnorm,-1553.1518,3112.3035,3126.7107,0.6540,True,
Urucui,Tmin,10,930,norm,-1543.7984,3091.5969,3101.2672,0.2694,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Urucui,Tmin,11,900,skewnorm,-1371.0134,2748.0267,2762.4339,0.8363,True,
Urucui,Tmin,12,930,skewnorm,-1363.4457,2732.8913,2747.3969,0.1935,True,
Urucui,RH,1,930,beta_rescaled,267.4926,-530.9852,-521.3148,0.0817,True,
Urucui,RH,2,848,beta_rescaled,259.8069,-515.6139,-506.1281,0.0026,False,
Urucui,RH,3,930,beta_rescaled,387.4231,-770.8461,-761.1758,0.0080,False,
Urucui,RH,4,900,beta_rescaled,241.0089,-478.0179,-468.4131,0.3452,True,
Urucui,RH,5,930,beta_rescaled,228.0836,-452.1672,-442.4968,0.0000,False,
Urucui,RH,6,900,beta_rescaled,263.0296,-522.0592,-512.4544,0.0111,False,
Urucui,RH,7,930,beta_rescaled,404.1947,-804.3893,-794.7189,0.0219,False,
Urucui,RH,8,930,beta_rescaled,524.3078,-1044.6156,-1034.9452,0.0001,False,
Urucui,RH,9,900,beta_rescaled,456.2896,-908.5793,-898.9745,0.0000,False,
Urucui,RH,10,930,beta_rescaled,227.4520,-450.9040,-441.2337,0.0002,False,
Urucui,RH,11,900,beta_rescaled,181.0821,-358.1642,-348.5594,0.2977,True,
Urucui,RH,12,930,beta_rescaled,247.7686,-491.5372,-481.8668,0.0437,False,
Urucui,Rs,1,930,norm,-2699.7198,5403.4395,5413.1099,0.1278,True,
Urucui,Rs,2,848,norm,-2415.2204,4834.4408,4843.9266,0.4791,True,
Urucui,Rs,3,930,norm,-2537.6106,5079.2211,5088.8915,0.0059,False,
Urucui,Rs,4,900,norm,-2424.9069,4853.8137,4863.4185,0.0000,False,
Urucui,Rs,5,930,norm,-2320.3712,4644.7424,4654.4128,0.0000,False,
Urucui,Rs,6,900,norm,-1843.6852,3691.3703,3700.9751,0.0000,False,
Urucui,Rs,7,930,norm,-1825.6345,3655.2689,3664.9393,0.0000,False,
Urucui,Rs,8,930,norm,-1752.4318,3508.8635,3518.5339,0.0000,False,
Urucui,Rs,9,900,norm,-2150.5323,4305.0646,4314.6694,0.0000,False,
Urucui,Rs,10,930,norm,-2627.9386,5259.8772,5269.5476,0.0000,False,
Urucui,Rs,11,900,norm,-2707.0011,5418.0022,5427.6070,0.0000,False,
Urucui,Rs,12,930,norm,-2735.0647,5474.1295,5483.7999,0.0060,False,
Urucui,u2,1,930,lognorm,116.4744,-228.9487,-219.2783,0.0009,False,
Urucui,u2,2,848,gamma,154.9922,-305.9843,-296.4986,0.0005,False,
Urucui,u2,3,930,lognorm,107.4471,-210.8942,-201.2238,0.0001,False,
Urucui,u2,4,900,gamma,99.2527,-194.5054,-184.9006,0.0007,False,
Urucui,u2,5,930,gamma,-191.0689,386.1379,395.8082,0.0002,False,
Urucui,u2,6,900,gamma,-368.4673,740.9347,750.5394,0.0135,False,
Urucui,u2,7,930,gamma,-439.2975,882.5950,892.2653,0.0023,False,
Urucui,u2,8,930,gamma,-484.0449,972.0898,981.7602,0.0646,True,
Urucui,u2,9,900,lognorm,-402.7586,809.5172,819.1220,0.0908,True,
Urucui,u2,10,930,lognorm,-244.8393,493.6786,503.3489,0.0012,False,
Urucui,u2,11,900,gamma,3.9454,-3.8908,5.7140,0.0002,False,Delta_AIC < 2 vs lognorm (parsimony preserved)
Urucui,u2,12,930,gamma,35.5974,-67.1948,-57.5245,0.0001,False,
